y_true_log,y_pred_log,lower_log,upper_log,y_true_her,y_pred_her,lower_her,upper_her,covered
7.421177528595393,8.197030322784727,6.146791431043425,10.247269214526028,1669.9999999999993,3629.153899021056,466.2158848501766,28204.413723901114,True
4.12568171753114,3.224569740610948,1.174330848869647,5.274808632352249,60.90999999999998,24.14275392229006,2.235976861625851,194.35308867419315,True
9.711176264112805,9.607293506713264,7.557054614971962,11.657532398454565,16499.999999999993,14871.862263579442,1913.19914858347,115557.52591152677,True
11.630717389475995,10.781290783936443,8.731051892195142,12.831529675677745,112500.00000000004,48111.1866127676,6191.238253706789,373818.999460793,True
10.742249081901043,10.576809820820246,8.526570929078945,12.627048712561548,46268.99999999991,39213.8123634769,5046.109232084167,304688.5634687258,True
1.786746927404511,4.627746469159204,2.577507577417903,6.6779853609005055,4.9700000000000015,101.28330561375674,12.164286271890433,793.7164313508057,False
11.856522261533735,10.88789987313509,8.837660981393789,12.938138764876392,140999.99999999968,53523.7730372037,6887.860608010534,415873.4808035151,True
8.380456667842767,6.5162561788972875,4.466017287155987,8.566495070638588,4360.0,675.0426588754568,86.00949817806358,5251.687191507358,True
6.392955100460736,5.527132619128599,3.476893727387298,7.5773715108699005,596.6200000000007,250.42195395380273,31.359049768926887,1952.4874905581762,True
6.38856140554563,8.616720153174791,6.5664812614334895,10.666959044916092,594.0000000000002,5522.241267989762,709.8640922801493,42913.24258971116,False
5.476881874464279,5.699252682829094,3.649013791087793,7.749491574570396,238.10000000000008,297.6441356618825,37.436740694715475,2319.3923681670303,True
7.335177554442343,7.997859958028937,5.9476210662876365,10.048098849770238,1532.2999999999997,2973.5854330340776,381.8415003375598,23110.806036223647,True
11.890683588496984,9.683184215075164,7.632945323333862,11.733423106816465,145899.99999999994,16044.508017310469,2064.123527738026,124668.69848315763,False
3.707701208354524,4.846585061591053,2.7963461698497523,6.896823953332355,39.76,126.30490827694648,15.384670463261578,988.1282041796795,True
7.119231025428665,7.020206453971403,4.969967562230101,9.070445345712704,1234.4999999999998,1118.0176195316703,143.02221553566017,8693.49499971259,True
4.634728988229636,4.133102530182261,2.08286363844096,6.183341421923561,102.00000000000001,61.37113137987198,7.027423670553448,483.60853559720533,True
5.298917186620004,4.657982468565701,2.6077435768244004,6.708221360307002,199.11999999999998,104.42317288810268,12.56840023171215,818.1124371330797,True
8.63581143374596,8.606334519867952,6.55609562812665,10.656573411609253,5628.700000000002,5465.1757532002575,702.51952350195,42469.85740583799,True
7.063476153978913,5.913444362928839,3.863205471187538,7.963683254670141,1167.5000000000002,368.97830283370706,46.617744300161,2873.641513988043,True
10.568826647455502,10.333981673517043,8.283742781775741,12.384220565258344,38902.00000000001,30759.346048792446,3957.984301288114,238999.4145087419,True
3.091042453358316,3.2166337242389207,1.1663948324976197,5.266872615980222,21.000000000000004,23.9440102750219,2.210397728729644,192.80889882656516,True
9.430118265814093,8.961382397042753,6.911143505301451,11.011621288784054,12457.000000000024,7795.127359733988,1002.393972846455,60573.01524624633,True
5.929589143389895,6.400539411431097,4.350300519689796,8.450778303172399,375.00000000000006,601.1697675388328,76.50175022787624,4677.712775796735,True
5.351858133476067,5.889076000762114,3.838837109020813,7.939314892503415,210.00000000000003,360.0715003967756,45.47140183162851,2804.4378232689087,True
9.743964132018151,9.58350142758233,7.533262535841029,11.633740319323632,17049.999999999993,14522.18224990057,1868.1938784076096,112840.59717210013,True
7.099201743553092,7.336656980818326,5.286418089077024,9.386895872559627,1209.9999999999995,1534.5700832587731,196.63424779116937,11930.00642703847,True
9.088681083348854,8.88754955914063,6.837310667399329,10.937788450881932,8853.500000000005,7240.253162470331,930.9793589577762,56261.777559392496,True
9.690974793577944,9.111492936299536,7.061254044558234,11.161731828040837,16169.999999999996,9057.809025884422,1164.9063478985597,70383.74498003583,True
6.222576268071369,6.491677908457407,4.441439016716107,8.541916800198708,503.00000000000006,658.6292326501452,83.89702204878705,5124.15885794649,True
10.687046571956325,10.934186928586987,8.883948036845686,12.984425820328289,43783.999999999985,56059.51036517489,7214.220534446481,435575.5436967313,True
6.32686478076786,6.544564651618903,4.4943257598776025,8.594803543360204,558.4000000000002,694.453848328958,88.50779888618443,5402.50741694096,True
8.630700432209832,8.694141762441987,6.6439028707006855,10.744380654183288,5599.999999999995,5966.848537414498,767.0868945561404,46367.733040421925,True
7.621195162809845,8.457151034310177,6.406912142568876,10.507389926051479,2040.0000000000002,4707.6241617688665,605.0194871520519,36583.86561378637,True
