host_material,co_catalyst,cocatalyst_wt_pct,glycerol_vol_pct,light_source_type,catalyst_loading_g_L,pred_median_log,pred_p05_log,pred_p95_log,ucb_log,novelty_score,pred_her_umol_g_h,ucb_her_umol_g_h,composition,confidence,ad_score,within_ad,ad_label
wo3,mos2,3.0,30.0,uv-vis,1.5,6.204453382659798,4.308141762466955,8.100765002852642,8.100765002852642,0.1111991271854197,493.948334641558,3295.98931701497,wo3/mos2 (3.0 wt%),LOW,18.990758327887654,True,within_AD
moo3,pt,2.0,50.0,visible,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (2.0 wt%),LOW,38.39510624733451,True,within_AD
moo3,pt,2.0,5.0,solar,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (2.0 wt%),LOW,6.983994782700006,True,within_AD
moo3,pt,3.0,10.0,visible,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (3.0 wt%),LOW,5.973867969804144,True,within_AD
moo3,pt,3.0,10.0,solar,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (3.0 wt%),LOW,5.973867969804144,True,within_AD
moo3,pt,3.0,10.0,uv-vis,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (3.0 wt%),LOW,5.973867969804144,True,within_AD
moo3,pt,2.0,30.0,solar,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (2.0 wt%),LOW,18.861551668166747,True,within_AD
moo3,pt,5.0,20.0,visible,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (5.0 wt%),LOW,11.104591419885116,True,within_AD
moo3,pt,5.0,30.0,visible,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (5.0 wt%),LOW,19.358539624511717,True,within_AD
moo3,pt,5.0,20.0,uv-vis,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (5.0 wt%),LOW,11.104591419885116,True,within_AD
moo3,pt,5.0,30.0,uv-vis,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (5.0 wt%),LOW,19.358539624511717,True,within_AD
moo3,pt,5.0,30.0,solar,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (5.0 wt%),LOW,19.358539624511717,True,within_AD
moo3,pt,5.0,20.0,solar,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (5.0 wt%),LOW,11.104591419885116,True,within_AD
moo3,pt,3.0,5.0,solar,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (3.0 wt%),LOW,7.269743687947124,True,within_AD
moo3,pt,2.0,5.0,visible,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (2.0 wt%),LOW,6.983994782700006,True,within_AD
moo3,pt,2.0,50.0,uv-vis,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (2.0 wt%),LOW,38.39510624733451,True,within_AD
moo3,pt,1.0,50.0,visible,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (1.0 wt%),LOW,38.36871994497124,True,within_AD
moo3,pt,2.0,10.0,solar,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (2.0 wt%),LOW,5.627534176015144,True,within_AD
moo3,pt,2.0,50.0,solar,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (2.0 wt%),LOW,38.39510624733451,True,within_AD
moo3,pt,0.1,30.0,solar,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (0.1 wt%),LOW,18.802706971068243,True,within_AD
moo3,pt,0.1,30.0,visible,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (0.1 wt%),LOW,18.802706971068243,True,within_AD
moo3,pt,0.5,30.0,solar,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (0.5 wt%),LOW,18.798191802088773,True,within_AD
moo3,pt,0.5,20.0,uv-vis,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (0.5 wt%),LOW,10.077189670132906,True,within_AD
moo3,pt,0.5,10.0,visible,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (0.5 wt%),LOW,5.422817184877329,True,within_AD
moo3,pt,0.5,5.0,solar,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (0.5 wt%),LOW,6.81747817234056,True,within_AD
moo3,pt,0.5,20.0,visible,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (0.5 wt%),LOW,10.077189670132906,True,within_AD
moo3,pt,0.5,10.0,uv-vis,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (0.5 wt%),LOW,5.422817184877329,True,within_AD
moo3,pt,0.5,5.0,uv-vis,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (0.5 wt%),LOW,6.81747817234056,True,within_AD
moo3,pt,0.1,30.0,uv-vis,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (0.1 wt%),LOW,18.802706971068243,True,within_AD
moo3,pt,0.5,10.0,solar,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (0.5 wt%),LOW,5.422817184877329,True,within_AD
moo3,pt,0.5,30.0,visible,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (0.5 wt%),LOW,18.798191802088773,True,within_AD
moo3,pt,1.0,5.0,uv-vis,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (1.0 wt%),LOW,6.836202003306124,True,within_AD
moo3,pt,1.0,10.0,visible,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (1.0 wt%),LOW,5.44595174516188,True,within_AD
moo3,pt,1.0,5.0,solar,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (1.0 wt%),LOW,6.836202003306124,True,within_AD
moo3,pt,2.0,20.0,uv-vis,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (2.0 wt%),LOW,10.19916027663533,True,within_AD
moo3,pt,0.5,20.0,solar,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (0.5 wt%),LOW,10.077189670132906,True,within_AD
moo3,pt,1.0,20.0,solar,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (1.0 wt%),LOW,10.090863055737483,True,within_AD
moo3,pt,1.0,30.0,solar,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (1.0 wt%),LOW,18.80524610546853,True,within_AD
moo3,pt,1.0,30.0,uv-vis,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (1.0 wt%),LOW,18.80524610546853,True,within_AD
moo3,pt,1.0,10.0,solar,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (1.0 wt%),LOW,5.44595174516188,True,within_AD
moo3,pt,0.5,50.0,visible,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (0.5 wt%),LOW,38.365420303520125,True,within_AD
moo3,pt,0.5,50.0,solar,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (0.5 wt%),LOW,38.365420303520125,True,within_AD
moo3,pt,1.0,20.0,uv-vis,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (1.0 wt%),LOW,10.090863055737483,True,within_AD
moo3,pt,1.0,30.0,visible,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (1.0 wt%),LOW,18.80524610546853,True,within_AD
moo3,pt,0.5,50.0,uv-vis,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (0.5 wt%),LOW,38.365420303520125,True,within_AD
moo3,pt,1.0,5.0,visible,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (1.0 wt%),LOW,6.836202003306124,True,within_AD
moo3,pt,0.5,30.0,uv-vis,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (0.5 wt%),LOW,18.798191802088773,True,within_AD
moo3,pt,2.0,5.0,uv-vis,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (2.0 wt%),LOW,6.983994782700006,True,within_AD
moo3,pt,2.0,10.0,visible,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (2.0 wt%),LOW,5.627534176015144,True,within_AD
moo3,pt,3.0,20.0,uv-vis,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (3.0 wt%),LOW,10.41040357745938,True,within_AD
moo3,pt,3.0,20.0,solar,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (3.0 wt%),LOW,10.41040357745938,True,within_AD
moo3,pt,0.5,5.0,visible,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (0.5 wt%),LOW,6.81747817234056,True,within_AD
moo3,pt,0.1,5.0,uv-vis,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (0.1 wt%),LOW,6.8294680005673225,True,within_AD
moo3,pt,0.1,50.0,visible,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (0.1 wt%),LOW,38.36753210872975,True,within_AD
moo3,pt,0.1,20.0,visible,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (0.1 wt%),LOW,10.085944229083514,True,within_AD
moo3,pt,1.0,10.0,uv-vis,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (1.0 wt%),LOW,5.44595174516188,True,within_AD
moo3,pt,1.0,20.0,visible,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (1.0 wt%),LOW,10.090863055737483,True,within_AD
moo3,pt,5.0,10.0,uv-vis,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (5.0 wt%),LOW,7.05177590978005,True,within_AD
moo3,pt,5.0,50.0,visible,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (5.0 wt%),LOW,38.63172344226204,True,within_AD
moo3,pt,0.1,50.0,solar,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (0.1 wt%),LOW,38.36753210872975,True,within_AD
moo3,pt,5.0,50.0,uv-vis,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (5.0 wt%),LOW,38.63172344226204,True,within_AD
moo3,pt,5.0,50.0,solar,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (5.0 wt%),LOW,38.63172344226204,True,within_AD
moo3,pt,3.0,5.0,visible,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (3.0 wt%),LOW,7.269743687947124,True,within_AD
moo3,pt,3.0,5.0,uv-vis,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (3.0 wt%),LOW,7.269743687947124,True,within_AD
moo3,pt,3.0,30.0,uv-vis,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (3.0 wt%),LOW,18.97348742772712,True,within_AD
moo3,pt,3.0,30.0,solar,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (3.0 wt%),LOW,18.97348742772712,True,within_AD
moo3,pt,3.0,30.0,visible,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (3.0 wt%),LOW,18.97348742772712,True,within_AD
moo3,pt,5.0,10.0,solar,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (5.0 wt%),LOW,7.05177590978005,True,within_AD
moo3,pt,3.0,20.0,visible,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (3.0 wt%),LOW,10.41040357745938,True,within_AD
moo3,pt,5.0,5.0,visible,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (5.0 wt%),LOW,8.186799717014397,True,within_AD
moo3,pt,2.0,30.0,visible,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (2.0 wt%),LOW,18.861551668166747,True,within_AD
moo3,pt,5.0,10.0,visible,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (5.0 wt%),LOW,7.05177590978005,True,within_AD
moo3,pt,5.0,5.0,uv-vis,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (5.0 wt%),LOW,8.186799717014397,True,within_AD
moo3,pt,5.0,5.0,solar,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (5.0 wt%),LOW,8.186799717014397,True,within_AD
moo3,pt,3.0,50.0,uv-vis,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (3.0 wt%),LOW,38.44782123731112,True,within_AD
moo3,pt,2.0,20.0,solar,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (2.0 wt%),LOW,10.19916027663533,True,within_AD
moo3,pt,2.0,30.0,uv-vis,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (2.0 wt%),LOW,18.861551668166747,True,within_AD
moo3,pt,3.0,50.0,visible,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (3.0 wt%),LOW,38.44782123731112,True,within_AD
moo3,pt,3.0,50.0,solar,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (3.0 wt%),LOW,38.44782123731112,True,within_AD
moo3,pt,1.0,50.0,solar,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (1.0 wt%),LOW,38.36871994497124,True,within_AD
moo3,pt,1.0,50.0,uv-vis,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (1.0 wt%),LOW,38.36871994497124,True,within_AD
moo3,pt,2.0,10.0,uv-vis,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (2.0 wt%),LOW,5.627534176015144,True,within_AD
moo3,pt,2.0,20.0,visible,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (2.0 wt%),LOW,10.19916027663533,True,within_AD
moo3,pt,0.1,20.0,solar,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (0.1 wt%),LOW,10.085944229083514,True,within_AD
moo3,pt,0.1,50.0,uv-vis,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (0.1 wt%),LOW,38.36753210872975,True,within_AD
moo3,pt,0.1,20.0,uv-vis,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (0.1 wt%),LOW,10.085944229083514,True,within_AD
moo3,pt,0.1,5.0,solar,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (0.1 wt%),LOW,6.8294680005673225,True,within_AD
moo3,pt,0.1,10.0,solar,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (0.1 wt%),LOW,5.437634894915601,True,within_AD
moo3,pt,0.1,10.0,visible,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (0.1 wt%),LOW,5.437634894915601,True,within_AD
moo3,pt,0.1,5.0,visible,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (0.1 wt%),LOW,6.8294680005673225,True,within_AD
moo3,pt,0.1,10.0,uv-vis,1.0,6.204380743827127,4.308069123634284,8.10069236401997,8.10069236401997,0.0837443659122806,493.912383478038,3295.749836257558,moo3/pt (0.1 wt%),LOW,5.437634894915601,True,within_AD
srtio3,ir,2.0,5.0,visible,1.0,6.203657234311112,4.307345614118269,8.099968854503954,8.099968854503954,0.970752113300662,493.5544391626715,3293.3654690393,srtio3/ir (2.0 wt%),LOW,6.983994782700006,True,within_AD
srtio3,ir,2.0,5.0,solar,1.0,6.203657234311112,4.307345614118269,8.099968854503954,8.099968854503954,0.970752113300662,493.5544391626715,3293.3654690393,srtio3/ir (2.0 wt%),LOW,6.983994782700006,True,within_AD
srtio3,ir,1.0,10.0,uv-vis,1.0,6.203657234311112,4.307345614118269,8.099968854503954,8.099968854503954,0.970752113300662,493.5544391626715,3293.3654690393,srtio3/ir (1.0 wt%),LOW,5.44595174516188,True,within_AD
srtio3,ir,0.1,30.0,uv-vis,1.0,6.203657234311112,4.307345614118269,8.099968854503954,8.099968854503954,0.970752113300662,493.5544391626715,3293.3654690393,srtio3/ir (0.1 wt%),LOW,18.802706971068243,True,within_AD
srtio3,ir,0.1,20.0,solar,1.0,6.203657234311112,4.307345614118269,8.099968854503954,8.099968854503954,0.970752113300662,493.5544391626715,3293.3654690393,srtio3/ir (0.1 wt%),LOW,10.085944229083514,True,within_AD
srtio3,ir,0.1,10.0,visible,1.0,6.203657234311112,4.307345614118269,8.099968854503954,8.099968854503954,0.970752113300662,493.5544391626715,3293.3654690393,srtio3/ir (0.1 wt%),LOW,5.437634894915601,True,within_AD
srtio3,ir,0.5,5.0,uv-vis,1.0,6.203657234311112,4.307345614118269,8.099968854503954,8.099968854503954,0.970752113300662,493.5544391626715,3293.3654690393,srtio3/ir (0.5 wt%),LOW,6.81747817234056,True,within_AD
srtio3,ir,2.0,10.0,uv-vis,1.0,6.203657234311112,4.307345614118269,8.099968854503954,8.099968854503954,0.970752113300662,493.5544391626715,3293.3654690393,srtio3/ir (2.0 wt%),LOW,5.627534176015144,True,within_AD
srtio3,ir,0.5,10.0,visible,1.0,6.203657234311112,4.307345614118269,8.099968854503954,8.099968854503954,0.970752113300662,493.5544391626715,3293.3654690393,srtio3/ir (0.5 wt%),LOW,5.422817184877329,True,within_AD
srtio3,ir,0.1,20.0,uv-vis,1.0,6.203657234311112,4.307345614118269,8.099968854503954,8.099968854503954,0.970752113300662,493.5544391626715,3293.3654690393,srtio3/ir (0.1 wt%),LOW,10.085944229083514,True,within_AD
srtio3,ir,0.1,30.0,visible,1.0,6.203657234311112,4.307345614118269,8.099968854503954,8.099968854503954,0.970752113300662,493.5544391626715,3293.3654690393,srtio3/ir (0.1 wt%),LOW,18.802706971068243,True,within_AD
srtio3,ir,0.1,5.0,visible,1.0,6.203657234311112,4.307345614118269,8.099968854503954,8.099968854503954,0.970752113300662,493.5544391626715,3293.3654690393,srtio3/ir (0.1 wt%),LOW,6.8294680005673225,True,within_AD
srtio3,ir,3.0,50.0,uv-vis,1.0,6.203657234311112,4.307345614118269,8.099968854503954,8.099968854503954,0.970752113300662,493.5544391626715,3293.3654690393,srtio3/ir (3.0 wt%),LOW,38.44782123731112,True,within_AD
srtio3,ir,2.0,30.0,visible,1.0,6.203657234311112,4.307345614118269,8.099968854503954,8.099968854503954,0.970752113300662,493.5544391626715,3293.3654690393,srtio3/ir (2.0 wt%),LOW,18.861551668166747,True,within_AD
srtio3,ir,0.1,5.0,uv-vis,1.0,6.203657234311112,4.307345614118269,8.099968854503954,8.099968854503954,0.970752113300662,493.5544391626715,3293.3654690393,srtio3/ir (0.1 wt%),LOW,6.8294680005673225,True,within_AD
srtio3,ir,5.0,10.0,visible,1.0,6.203657234311112,4.307345614118269,8.099968854503954,8.099968854503954,0.970752113300662,493.5544391626715,3293.3654690393,srtio3/ir (5.0 wt%),LOW,7.05177590978005,True,within_AD
srtio3,ir,0.5,30.0,uv-vis,1.0,6.203657234311112,4.307345614118269,8.099968854503954,8.099968854503954,0.970752113300662,493.5544391626715,3293.3654690393,srtio3/ir (0.5 wt%),LOW,18.798191802088773,True,within_AD
srtio3,ir,0.5,10.0,uv-vis,1.0,6.203657234311112,4.307345614118269,8.099968854503954,8.099968854503954,0.970752113300662,493.5544391626715,3293.3654690393,srtio3/ir (0.5 wt%),LOW,5.422817184877329,True,within_AD
srtio3,ir,1.0,50.0,uv-vis,1.0,6.203657234311112,4.307345614118269,8.099968854503954,8.099968854503954,0.970752113300662,493.5544391626715,3293.3654690393,srtio3/ir (1.0 wt%),LOW,38.36871994497124,True,within_AD
srtio3,ir,0.1,50.0,solar,1.0,6.203657234311112,4.307345614118269,8.099968854503954,8.099968854503954,0.970752113300662,493.5544391626715,3293.3654690393,srtio3/ir (0.1 wt%),LOW,38.36753210872975,True,within_AD
srtio3,ir,0.5,30.0,solar,1.0,6.203657234311112,4.307345614118269,8.099968854503954,8.099968854503954,0.970752113300662,493.5544391626715,3293.3654690393,srtio3/ir (0.5 wt%),LOW,18.798191802088773,True,within_AD
srtio3,ir,0.5,20.0,uv-vis,1.0,6.203657234311112,4.307345614118269,8.099968854503954,8.099968854503954,0.970752113300662,493.5544391626715,3293.3654690393,srtio3/ir (0.5 wt%),LOW,10.077189670132906,True,within_AD
srtio3,ir,1.0,5.0,visible,1.0,6.203657234311112,4.307345614118269,8.099968854503954,8.099968854503954,0.970752113300662,493.5544391626715,3293.3654690393,srtio3/ir (1.0 wt%),LOW,6.836202003306124,True,within_AD
srtio3,ir,1.0,5.0,solar,1.0,6.203657234311112,4.307345614118269,8.099968854503954,8.099968854503954,0.970752113300662,493.5544391626715,3293.3654690393,srtio3/ir (1.0 wt%),LOW,6.836202003306124,True,within_AD
fe2o3,mn,0.1,50.0,visible,2.0,6.2024739126950665,4.306162292502224,8.09878553288791,8.09878553288791,0.0817700699784271,492.9695683179029,3289.469480726839,fe2o3/mn (0.1 wt%),LOW,38.390490033137446,True,within_AD
fe2o3,mn,5.0,20.0,uv-vis,2.0,6.2024739126950665,4.306162292502224,8.09878553288791,8.09878553288791,0.0817700699784271,492.9695683179029,3289.469480726839,fe2o3/mn (5.0 wt%),LOW,11.186803530144612,True,within_AD
fe2o3,mn,0.1,30.0,solar,2.0,6.2024739126950665,4.306162292502224,8.09878553288791,8.09878553288791,0.0817700699784271,492.9695683179029,3289.469480726839,fe2o3/mn (0.1 wt%),LOW,18.851714643526293,True,within_AD
fe2o3,mn,1.0,10.0,uv-vis,2.0,6.2024739126950665,4.306162292502224,8.09878553288791,8.09878553288791,0.0817700699784271,492.9695683179029,3289.469480726839,fe2o3/mn (1.0 wt%),LOW,5.604267930413276,True,within_AD
fe2o3,mn,5.0,5.0,visible,2.0,6.2024739126950665,4.306162292502224,8.09878553288791,8.09878553288791,0.0817700699784271,492.9695683179029,3289.469480726839,fe2o3/mn (5.0 wt%),LOW,8.293346327013593,True,within_AD
fe2o3,mn,5.0,5.0,uv-vis,2.0,6.2024739126950665,4.306162292502224,8.09878553288791,8.09878553288791,0.0817700699784271,492.9695683179029,3289.469480726839,fe2o3/mn (5.0 wt%),LOW,8.293346327013593,True,within_AD
