y_true_log,y_true_umol,boot_median_log,boot_p05_log,boot_p95_log,boot_ci_width_log,conf_pred_log,conf_lo_log,conf_hi_log,conf_ci_width_log,model_disagree_std,host_material,boot_covered,conf_covered
4.405987272118725,80.94000000000004,4.807391886252866,4.158900437317907,5.782807211123398,1.6239067738054906,4.42155680504877,3.2937620615758405,5.549351548521699,2.2555894869458584,1.043087568586143,tio2,1,1
6.83825513599761,931.8600000000004,6.700593163558496,6.384139802049497,7.051771424451588,0.6676316224020908,6.65534146699862,5.527546723525691,7.783136210471549,2.2555894869458584,0.3551087482313539,zno,1,1
6.56244409369372,706.9999999999999,6.639973409055989,6.203647260981617,7.777021760160055,1.5733744991784384,7.025991409925939,5.89819666645301,8.153786153398869,2.2555894869458593,0.06523443167508038,tio2,1,1
5.8888779583328805,359.99999999999983,5.775826467080622,5.15409354212984,6.3788306023149675,1.2247370601851273,6.114618108987695,4.986823365514766,7.242412852460625,2.2555894869458584,0.7604990920270644,zno,1,1
4.467745510076419,86.16000000000001,2.589739849173834,0.7994591735611085,4.223926373325645,3.4244671997645364,2.125361836462936,0.9975670929900069,3.2531565799358653,2.2555894869458584,1.0450252992743263,la0.2na0.98tao3,0,0
5.775637911756629,321.34999999999997,7.06446062066295,6.252724500419889,8.250282015109109,1.9975575146892197,6.984664329382781,5.856869585909852,8.11245907285571,2.2555894869458584,0.682343681886064,tio2,0,0
6.052512608672916,424.1799999999999,6.121831056494598,5.334949310524638,7.0181744900768805,1.6832251795522426,6.146917936263757,5.019123192790828,7.274712679736687,2.2555894869458584,0.3077519545114101,tio2,1,1
7.740360007767955,2298.2999999999993,8.205307821440556,7.643099389613593,8.683785299754087,1.0406859101404935,7.9633157214379855,6.835520977965056,9.091110464910916,2.2555894869458593,0.5723937785071347,tio2,1,1
11.553885050024473,104180.00000000009,9.424458092767493,7.348483380559341,10.638835391662644,3.2903520111033027,9.713021100987849,8.58522635751492,10.840815844460778,2.2555894869458584,1.9579204745305516,tio2,0,0
8.937428678427851,7610.599999999997,8.71537944660834,8.133257510774344,9.428989396346177,1.2957318855718327,8.398573047375695,7.270778303902766,9.526367790848624,2.2555894869458584,0.4149837239089525,tio2,1,1
4.239021940256878,68.34000000000003,4.966997772861428,4.525487048824181,6.15819684605703,1.6327097972328488,4.821258859833554,3.6934641163606248,5.949053603306483,2.2555894869458584,0.21990910271792333,tio2,0,1
11.136776411196116,68648.99999999996,9.976571673279095,9.063034242363464,10.66434466900303,1.6013104266395661,9.53308906373575,8.40529432026282,10.660883807208679,2.2555894869458584,0.12652233768705645,tio2,0,0
7.257919071305212,1418.2999999999995,7.440607878132567,6.829662934432421,7.800149211123991,0.9704862766915703,7.317652645490375,6.189857902017446,8.445447388963304,2.2555894869458584,0.18188993593445146,tio2,1,1
8.556606193773073,5200.000000000001,8.247768445754433,7.969649186152728,8.592620918837744,0.6229717326850155,8.315801519038093,7.188006775565164,9.443596262511022,2.2555894869458584,0.13651833313385364,tio2,1,1
3.204371138665319,23.639999999999997,5.181227398780562,4.597099804019898,6.360331050334584,1.7632312463146862,5.229924684871305,4.102129941398376,6.357719428344234,2.2555894869458584,0.26177231094320125,tio2,0,0
8.454040376410969,4693.000000000001,8.584062271200128,8.286363168044474,8.835075675105166,0.5487125070606922,8.683112159309912,7.555317415836983,9.810906902782841,2.2555894869458584,1.0346498650011036,tio2,1,1
